2009.00,29.00,170.00
2010.00,419.00,757.00
2011.00,1442.00,1157.00
2012.00,1481.00,920.00
2013.00,2002.00,911.00
2014.00,1481.00,724.00
2015.00,1014.00,954.00
2016.00,1606.00,1522.00
2017.00,1931.00,1435.00
2018.00,1217.00,1394.00
2019.00,1058.00,1884.00
2020.00,1179.00,1860.00
